ISIN,DESCRIPTION,Par Value,PRICE,MARKET_VALUE,WEIGHT,ISSUE_DT,MATURITY,BICS_LEVEL_1_SECTOR_NAME,AMT_ISSUED,AMT_OUTSTANDING,CRNCY,CNTRY_OF_RISK,DEBT_EBITDA,CUR_EV_COMPONENT,EV_TO_T12M_EBITDA,EBITDA_TO_INTEREST_EXPN,BB_1YR_DEFAULT_PROB,RSK_BB_IMPLIED_CDS_SPREAD,GUARANTOR,INVESTMENT_GRADE,DUR_MID,CNVX_MID,YAS_YLD_SPREAD,YAS_OAS_SPRD,Z_SPRD_MID
US15189XAS71,CNP 3.95 03/01/48,400000,95.378,385945,0.007607803,2/28/2018,3/1/2048,Utilities,400000000,400000000,USD,US,2.839218159,4503,#N/A N/A,6.512195122,0.002410553,131,0,1,17.12111452,3.962454797,105.0831,118.6861687,119.4268984
US961548AY02,WRK 7.95 02/15/31,300000,126.062,385937,0.007607645,2/6/2001,2/15/2031,Materials,300000000,300000000,USD,US,2.142131603,5795.6,7.617311858,8.627297481,0.000193633,117,1,1,8.348153731,0.875447118,210.5535,205.4669895,204.3423478
US372546AU57,GRWASH 4.868 09/15/45,350000,109.076,385884,0.007606601,7/1/2015,9/15/2045,Consumer Discretionary,350000000,350000000,USD,US,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,#N/A N/A,0,1,15.57861294,3.279839951,113.8581,128.3398772,127.9989513
US81618TAC45,SIR 4 ? 02/01/25,400000,94.818,385822,0.007605379,2/3/2015,2/1/2025,Financials,400000000,400000000,USD,US,7.63947204,2421.414,16.49568286,3.165047916,0.000615619,192,0,1,5.314118597,0.3198032,248.9021,249.9588627,251.5684362
US00108WAD20,AEP 2.4 10/01/22,400000,95.925,385593,0.007600864,1/4/2018,10/1/2022,Utilities,400000000,400000000,USD,US,4.500641399,3859.3,#N/A N/A,6.11243851,#N/A N/A,#N/A N/A,0,1,3.630886827,0.148659955,75.5627,64.19087036,64.55273651
US67021CAG24,ES 2 ? 10/15/22,400000,96.01,385544,0.007599899,10/15/2012,10/15/2022,Utilities,400000000,400000000,USD,US,3.033130951,3241.749,#N/A N/A,9.604422628,0.002501908,131,0,1,3.671629673,0.151799716,68.2262,56.35998054,57.33156076
US58155QAG82,MCK 2.85 03/15/23,400000,95.671,385439,0.007597829,3/8/2013,3/15/2023,Health Care,400000000,400000000,USD,US,1.928200545,8593,21.206,6.053003534,0.000172333,96,0,1,4.00110197,0.179559668,118.2807,107.0396898,107.8861075
US19416QEL05,CL 2 ? 11/15/22,400000,96.18,385395,0.007596961,11/2/2017,11/15/2022,Consumer Staples,400000000,400000000,USD,US,1.300315884,6125,15.16467484,26.5620915,5.66938E-07,43,0,1,3.763644895,0.159004953,46.782,35.92110408,35.91523016
US120568AY67,BG 3 09/25/22,400000,95.702,385375,0.007596567,9/25/2017,9/25/2022,Consumer Staples,400000000,400000000,USD,US,4.107028189,8248.9683,12.13163934,3.498098859,0.001467882,123,1,1,3.573912566,0.144226026,148.9926,137.6818559,137.9508958
US92277GAL14,VTR 3.85 04/01/27,400000,95.531,385161,0.007592349,3/29/2017,4/1/2027,Financials,400000000,400000000,USD,US,5.379390667,10595.82,15.7463127,4.332169408,9.39945E-07,100,1,1,7.095122916,0.566938968,156.9389,155.0858578,156.512601
US958254AK08,WES 4 ? 08/15/28,400000,94.607,384920,0.007587598,8/9/2018,8/15/2028,Energy,400000000,400000000,USD,US,4.236684537,4495.823,14.14367311,6.411803127,0.000314276,129,0,0,7.678514255,0.68580007,251.4102,247.3768761,248.447558
US205887AX04,CAG 8 ? 09/15/30,300000,126.287,384842,0.007586061,9/18/2000,9/15/2030,Consumer Staples,300000000,300000000,USD,US,2.498651692,3849,14.42345736,7.774096386,6.24172E-06,59,0,1,8.117879665,0.823244209,218.6298,214.1206989,213.0414965
US548661CJ47,LOW 5 ? 10/15/35,343915,111.024,384823,0.007585686,10/6/2005,10/15/2035,Consumer Discretionary,500000000,343915000,USD,US,1.722313011,13701,12.59963192,12.36834094,1.75071E-05,85,0,1,11.43448668,1.637012283,135.448,152.1495922,150.6676847
US142339AG53,CSL 3 ? 12/01/24,400000,95.96,384268,0.007574746,11/16/2017,12/1/2024,Materials,400000000,400000000,USD,US,1.111038221,806.9,11.68715656,19.84705882,2.61763E-05,89,0,1,5.414566948,0.324809276,148.3782,136.0476528,137.3908954
US824348AR78,SHW 3.45 08/01/25,400000,94.811,384266,0.007574706,7/31/2015,8/1/2025,Materials,400000000,400000000,USD,US,2.991170259,9490.015,20.87609299,8.778309567,1.35263E-05,82,0,1,5.886791792,0.38801924,136.1969,137.0914707,138.4159571
US037411BD66,APA 2 ? 01/15/23,403235,94.178,384081,0.00757106,12/3/2012,1/15/2023,Energy,1200000000,403235000,USD,US,1.70857656,8944,6.282324701,7.841201717,0.001087392,186,0,1,3.850293568,0.166614784,147.2434,136.2355458,136.4794928
US91412NBC39,UNICHI 4.003 10/01/53,400000,95.227,384066,0.007570764,9/13/2018,10/1/2053,Consumer Discretionary,400000000,400000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,1,18.57254677,4.868134263,108.6068,123.9604328,124.703292
US797440BW34,SRE 4.15 05/15/48,400000,95.683,383977,0.00756901,5/17/2018,5/15/2048,Utilities,400000000,400000000,USD,US,3.550475059,6008,#N/A N/A,6.812807882,0.00471948,146,0,1,16.91781106,3.883757008,126.085,139.7909956,140.5165543
US341081FH55,NEE 3.8 12/15/42,400000,94.076,383777,0.007565067,12/20/2012,12/15/2042,Utilities,400000000,400000000,USD,US,2.02907777,11793,#N/A N/A,9.296680498,0.002737491,133,0,1,15.37332353,3.069245015,103.8842,116.7123536,117.4905273
US25746UCJ60,D 2 08/15/21,400000,95.235,383540,0.007560395,8/9/2016,8/15/2021,Utilities,400000000,400000000,USD,US,5.779573171,39870,14.24600332,5.254771784,1.28187E-05,54,0,1,2.594151699,0.07878022,78.6448,67.16147042,67.34439452
US49446RAS85,KIM 3.8 04/01/27,400000,95.107,383426,0.007558148,3/30/2017,4/1/2027,Financials,400000000,400000000,USD,US,7.157623309,5903.509,18.75963592,3.637760737,1.32741E-05,131,0,1,7.104479851,0.567775141,160.5748,158.8253688,160.1560584
US465685AK11,ITC 3 ? 06/30/26,400000,94.388,383402,0.007557675,7/5/2016,6/30/2026,Utilities,400000000,400000000,USD,US,6.216409037,5228,#N/A N/A,3.915178571,0.002867874,134,0,1,6.623010901,0.49207719,113.3819,113.1445464,114.2963428
US05348EBA64,AVB 3.35 05/15/27,400000,95.595,383385,0.00755734,5/12/2017,5/15/2027,Financials,400000000,400000000,USD,US,5.113337632,7483.443,22.14861825,6.969653563,5.8175E-08,76,0,1,7.359499787,0.603115147,103.3364,101.2010345,102.6773316
US023772AB21,AAL 4 07/15/25,379951,99.26,383345,0.007556552,7/25/2014,7/15/2025,Consumer Discretionary,506746000,379945558.6,USD,US,3.377777778,19912,7.871245533,5.769230769,0.007045978,316,0,1,3.631044676,0.151378756,146.7161,134.6223376,144.3735728
US695114CJ56,BRKHEC 6.35 07/15/38,300000,125.165,383274,0.007555152,7/17/2008,7/15/2038,Utilities,300000000,300000000,USD,US,3.314933465,6728,#N/A N/A,6.102702703,0.002159624,128,0,1,12.12920862,1.93740269,125.2848,140.193117,139.7976805
US136375BQ40,CNRCN 6 ? 11/15/37,300000,127.266,383232,0.007554324,9/24/2007,11/15/2037,Industrials,300000000,300000000,USD,CA,1.824156024,11577,14.4721413,14.21829522,8.95874E-07,30,0,1,12.1308002,1.891440254,108.6952,123.956983,123.3010137
US828807CT20,SPG 4 ? 10/01/44,400000,94.946,383137,0.007552451,9/10/2014,10/1/2044,Financials,400000000,400000000,USD,US,5.391824947,23734.215,18.39970848,5.139272269,2.1007E-06,109,0,1,15.52214454,3.203738893,140.6188,153.941289,154.5917982
US124857AU71,CBS 2.9 06/01/23,400000,95.669,383030,0.007550342,11/16/2017,6/1/2023,Communications,400000000,400000000,USD,US,3.045984252,9671,11.60831164,5.789934354,0.000397633,151,1,1,4.208201045,0.196957629,120.2953,109.6775055,109.9399771
US914744AD99,UNIVND 3.438 02/15/45,400000,94.628,382981,0.007549376,1/21/2015,2/15/2045,Consumer Discretionary,400000000,400000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,1,16.7945804,3.616213168,61.287,75.09881196,75.04269015
US26884ABG76,EQR 3 ? 08/01/27,400000,94.537,382879,0.007547366,8/3/2017,8/1/2027,Financials,400000000,400000000,USD,US,5.342456213,9440.984,20.6028387,4.154961057,9.2446E-08,80,0,1,7.466993064,0.626067875,107.3999,105.0630476,106.2023197
US585055AQ95,MDT 6 ? 03/15/39,300000,126.031,382805,0.007545907,3/12/2009,3/15/2039,Health Care,300000000,300000000,USD,US,1.550151026,14990,15.45398081,8.110820244,6.13018E-07,32,1,1,12.38652339,2.022021493,133.618,148.2827594,148.0612573
US717081DS97,PFE 5.8 08/12/23,342004,109.891,382444,0.007538791,10/5/2015,8/12/2023,Health Care,342004000,342004000,USD,US,1.090750756,24164,13.74547901,15.66062992,6.65066E-07,33,0,1,4.106558145,0.19695223,74.4399,63.79386747,63.95127158
US595620AL95,BRKHEC 4.8 09/15/43,350000,108.082,382347,0.007536879,9/19/2013,9/15/2043,Utilities,350000000,350000000,USD,US,4.655172414,5265,#N/A N/A,5.331658291,0.000833499,109,0,1,14.84043411,2.90739689,107.9504,121.2998739,121.8959518
US976656BW74,WEC 5 ? 05/15/33,335000,113.708,382335,0.007536642,5/6/2003,5/15/2033,Utilities,335000000,335000000,USD,US,6.80481607,5653.9,#N/A N/A,8.160272805,0.003375374,138,0,1,10.37875405,1.312790898,123.5926,116.4572926,114.5688606
US00440EAH09,CB 6.7 05/15/36,300000,126.94,382327,0.007536485,5/22/2006,5/15/2036,Financials,300000000,300000000,USD,US,#N/A N/A,11904,#N/A N/A,#N/A N/A,9.34829E-08,53,1,1,11.37554496,1.649535215,111.7443,128.2580349,126.9990316
US071813BR97,BAX 1.7 08/15/21,400000,95.013,382262,0.007535203,8/15/2016,8/15/2021,Health Care,400000000,400000000,USD,US,0.251270356,611,18.32308177,23.75294118,7.05344E-07,33,0,1,2.604763297,0.079113393,88.4229,77.00243588,77.14166658
US549271AF19,BRK 6 ? 10/01/34,300000,126.132,382242,0.007534809,9/28/2004,10/1/2034,Materials,300000000,300000000,USD,US,-6.007739862,-239140,5.345125878,6.578049685,8.49879E-07,67,1,1,10.69109685,1.439151303,99.553,117.2057109,115.4942702
US14149YBA55,CAH 3 ? 11/15/24,400000,95.281,382174,0.007533469,11/19/2014,11/15/2024,Health Care,400000000,400000000,USD,US,2.387096774,6956,13.39271255,#N/A N/A,0.000232232,102,0,1,5.367379358,0.319317419,163.5303,151.0442107,152.5778271
US906548CM25,AEE 2.95 06/15/27,400000,94.085,382142,0.007532838,6/15/2017,6/15/2027,Utilities,400000000,400000000,USD,US,2.888888889,4084,#N/A N/A,6.458937198,#N/A N/A,#N/A N/A,0,1,7.431983329,0.618740502,85.9949,83.95125367,85.07420253
US24422EUB37,DE 3.05 01/06/28,400000,94.188,382039,0.007530808,1/8/2018,1/6/2028,Industrials,400000000,400000000,USD,US,15.82222222,30830.3,#N/A N/A,3.242947611,0.001961152,132,0,1,7.835356907,0.68944711,89.7599,87.35961585,87.65099465
US553794AC20,UNBC 3 02/10/25,400000,94.46,381907,0.007528206,2/10/2015,2/10/2025,Financials,500000000,400000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000169661,59,0,1,5.590408744,0.347473046,105.2412,107.1442095,107.9424198
US126149AD59,UNANA 7 ? 12/15/26,300000,123.664,381686,0.007523849,12/18/1996,12/15/2026,Consumer Staples,300000000,300000000,USD,US,2.198714562,25691,14.73052754,18.77699115,5.34904E-07,43,0,1,6.236359341,0.470542906,88.9354,88.91345403,89.27664012
US863667AG64,SYK 4 ? 05/15/44,400000,95.082,381641,0.007522962,5/1/2014,5/15/2044,Health Care,400000000,400000000,USD,US,1.34800216,4993,21.87897061,11.87044534,7.98873E-07,34,0,1,15.2840412,3.096768169,153.4146,166.7908293,167.4660964
US887317AE51,TWX 6.2 03/15/40,356866,105.437,381616,0.007522469,3/11/2010,3/15/2040,Communications,600000000,356866000,USD,US,3.371941808,175884,8.954888819,7.196190476,0.00016571,127,1,1,12.18836242,2.009559957,255.7008,270.6452686,270.3418285
US260003AM01,DOV 3.15 11/15/25,400000,95.157,381573,0.007521622,11/3/2015,11/15/2025,Industrials,400000000,400000000,USD,US,2.420358954,3071.305,13.85085919,9.012485538,1.41552E-05,51,0,1,6.236404887,0.429889534,101.5333,102.087432,103.3798387
US25152R2X04,DB 3 ? 01/13/21,393916,95.551,381486,0.007519907,1/13/2016,1/13/2021,Financials,1000000000,393916000,USD,DE,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.009174122,74,0,1,2.002485392,0.048632808,251.2633,237.4781997,238.0921587
US19416QEC06,CL 2.1 05/01/23,400000,95.104,381373,0.007517679,5/2/2013,5/1/2023,Consumer Staples,400000000,400000000,USD,US,1.300315884,6125,15.16467484,26.5620915,5.66938E-07,43,0,1,4.192243699,0.195304445,52.656,42.258305,42.25575313
US74456QBB14,PEG 3.8 01/01/43,400000,93.635,381338,0.007516989,1/11/2013,1/1/2043,Utilities,400000000,400000000,USD,US,3.290123457,9061,#N/A N/A,8.04290429,0.002794255,134,0,1,15.41139207,3.080616529,104.7421,117.5848026,118.3161846
US98389BAH33,XEL 6 ? 07/01/36,300000,124.111,381054,0.007511391,6/9/2006,7/1/2036,Utilities,300000000,300000000,USD,US,4.326244752,16288,10.76271466,6.049363057,5.37146E-06,47,0,1,11.21709273,1.635206455,129.2239,145.6477474,144.391311
US929089AD25,VOYA 3 ? 07/15/24,400000,93.945,380884,0.00750804,7/5/2017,7/15/2024,Financials,400000000,400000000,USD,US,#N/A N/A,2252,#N/A N/A,#N/A N/A,0.00012261,109,1,1,5.083885649,0.28839354,157.39,146.0618804,146.7078819
US19123MAA18,CCE 3 ? 09/15/20,378922,99.671,380880,0.007507961,4/12/2018,9/15/2020,Consumer Staples,378922000,378922000,USD,GB,2.366162847,4853,13.31962801,12.41134752,6.59859E-07,44,1,1,1.701727243,0.036714849,81.2727,63.05460823,68.501586
US976826BE63,LNT 6 ? 08/15/37,300000,124.85,380766,0.007505714,8/15/2007,8/15/2037,Utilities,300000000,300000000,USD,US,3.553528653,1928.5,#N/A N/A,7.100662252,0.002377386,130,0,1,11.82836726,1.819502636,120.8067,136.3222559,135.5232289
US745332BX33,PSD 6.274 03/15/37,300000,125.368,380653,0.007503486,9/18/2006,3/15/2037,Utilities,300000000,300000000,USD,US,3.022082635,4083.704,#N/A N/A,5.894783663,0.003899838,142,0,1,11.73070933,1.773597575,124.4014,140.2686621,139.3038799
US263901AF72,DUK 4.9 07/15/43,350000,106.714,380502,0.00750051,7/11/2013,7/15/2043,Utilities,350000000,350000000,USD,US,3.037096774,3766,#N/A N/A,7.06741573,0.002099198,128,0,1,14.49374086,2.805092342,123.6641,136.9718605,137.6053742
US494550BJ49,KMI 4.15 03/01/22,375000,100.20601,380139,0.007493354,8/17/2011,3/1/2022,Energy,375000000,375000000,USD,US,5.324512756,37615,13.21270381,#N/A N/A,0.000187181,110,1,1,3.007925334,0.105290904,130.4205,118.6374161,118.8009095
US494368BU61,KMB 2 ? 02/15/26,400000,94.132,380103,0.007492645,2/22/2016,2/15/2026,Consumer Staples,400000000,400000000,USD,US,1.732200049,7337,14.43008771,12.6509434,8.27077E-06,62,0,1,6.471443042,0.463594555,77.7056,78.78241387,79.04652833
US842400FC28,EIX 5 ? 02/01/36,350000,106.549,380086,0.00749231,1/31/2006,2/1/2036,Utilities,350000000,350000000,USD,US,2.921542255,15278,#N/A N/A,6.280135823,0.003191847,137,0,1,11.21233483,1.607449914,186.4801,202.973477,201.603532
US11120VAE39,BRX 3.9 03/15/27,400000,94.052,379978,0.007490181,3/8/2017,3/15/2027,Financials,400000000,400000000,USD,US,7.740932698,5087.101,13.61562488,3.532528898,2.56185E-05,140,0,1,7.023135475,0.556166858,187.7914,186.4442728,187.5340194
US74005PBN33,PX 2.65 02/05/25,400000,94.059,379975,0.007490122,2/5/2015,2/5/2025,Materials,400000000,400000000,USD,US,1.940484191,8230,14.03841653,19.21693122,5.11758E-06,77,0,1,5.63602605,0.351570192,82.199,83.64668795,84.91687925
US929160AT60,VMC 3.9 04/01/27,400000,94.214,379933,0.007489294,3/14/2017,4/1/2027,Materials,400000000,400000000,USD,US,2.773525326,2940.126,16.84353938,3.225049235,5.67109E-05,99,0,1,7.069453238,0.562736291,184.2781,182.6232102,183.8326794
US343498AB75,FLO 3 ? 10/01/26,400000,94.287,379909,0.007488821,9/28/2016,10/1/2026,Consumer Staples,400000000,400000000,USD,US,1.804296448,775.649,12.81258719,8.469814263,6.30584E-05,81,0,1,6.811515843,0.518160748,139.509,138.7301735,139.9308219
US053332AR31,AZO 3 ? 04/15/25,400000,94.442,379826,0.007487185,4/29/2015,4/15/2025,Consumer Discretionary,400000000,400000000,USD,US,1.928268187,4780.952,11.41760802,11.96660802,1.08545E-05,76,0,1,5.728051381,0.363610116,127.7688,129.1052907,130.4562811
US33616CAC47,FRC 4 ? 02/13/47,400000,93.408,379747,0.007485627,2/13/2017,2/13/2047,Financials,400000000,400000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.31317E-05,50,0,1,15.37756529,3.299637835,187.8594,202.6054718,202.2845083
US263534CK37,DD 2.8 02/15/23,383455,98.074,379559,0.007481921,2/15/2013,2/15/2023,Materials,1250000000,383455000,USD,US,2.7831481,11241,#N/A N/A,5.191135734,0.007577061,192,0,1,3.925107794,0.174150755,63.7735,52.87764346,52.92923636
US443510AG72,HUBB 3.35 03/01/26,400000,93.889,379315,0.007477112,3/1/2016,3/1/2026,Industrials,400000000,400000000,USD,US,2.280739799,1699.8,13.23237493,13.44097996,2.99363E-05,59,0,1,6.380262069,0.454113323,129.3791,129.7708304,130.9035216
US03937LAA35,ACGL 7.35 05/01/34,300000,125.457,378882,0.007468576,5/4/2004,5/1/2034,Financials,300000000,300000000,USD,US,#N/A N/A,2946.666,#N/A N/A,#N/A N/A,1.23465E-07,55,0,1,10.0801141,1.291669465,176.2439,194.4969827,192.7838014
US40414LAE92,HCP 6 ? 02/01/41,300000,123.813,378808,0.007467118,1/24/2011,2/1/2041,Financials,300000000,300000000,USD,US,6.870133469,7288.596,21.35289473,3.032880968,1.04428E-06,101,0,1,12.40131032,2.091009507,186.58,200.6278898,201.0569131
US29379VBF94,EPD 4.95 10/15/54,400000,93.916,378799,0.00746694,10/14/2014,10/15/2054,Energy,400000000,400000000,USD,US,3.856404297,26316.5,13.4260887,5.660065001,1.7813E-05,55,1,1,16.50351935,4.076122392,213.0456,227.4977758,229.1609769
US124857AS26,CBS 2 ? 02/15/23,400000,93.883,378782,0.007466605,7/3/2017,2/15/2023,Communications,400000000,400000000,USD,US,3.045984252,9671,11.60831164,5.789934354,0.000397633,151,1,1,3.944132733,0.173981206,138.667,127.5938859,127.8017591
US40049JAT43,TELVIS 8 ? 03/11/32,300000,124.093,378725,0.007465481,7/30/2002,3/11/2032,Communications,300000000,300000000,USD,MX,1.927411262,100234.855,7.404905635,3.545386376,0.000699698,216,0,1,8.579254707,0.941876809,302.3753,296.9221415,295.4166884
US461070AG92,LNT 6 ? 07/15/39,300000,123.679,378693,0.007464851,7/10/2009,7/15/2039,Utilities,300000000,300000000,USD,US,4.151745314,2769.1,#N/A N/A,6.690123457,0.001585745,122,0,1,12.54280404,2.087055122,126.4377,140.9825972,140.7399997
US354613AK71,BEN 2.85 03/30/25,400000,94.071,378564,0.007462308,3/30/2015,3/30/2025,Financials,400000000,400000000,USD,US,-2.716570725,-4829.8,4.814658116,#N/A N/A,1.39081E-07,56,0,1,5.754548589,0.365739824,95.7085,98.19719917,98.52422514
US097023BQ73,BA 1 ? 06/15/23,400000,93.684,378424,0.007459548,5/18/2016,6/15/2023,Industrials,400000000,400000000,USD,US,0.145535921,1966,16.48604711,34.29722222,4.4657E-05,64,0,1,4.289835586,0.204933281,60.0769,49.51879488,49.68130516
US69351UAR41,PPL 4 ? 07/15/43,350000,106.165,378366,0.007458405,7/11/2013,7/15/2043,Utilities,350000000,350000000,USD,US,2.750838926,3279,#N/A N/A,7.345070423,0.001559556,121,0,1,14.64932885,2.851844526,115.6992,128.9171285,129.5639565
US749685AV56,RPM 3 ? 03/15/27,400000,93.643,378197,0.007455073,3/2/2017,3/15/2027,Materials,400000000,400000000,USD,US,3.115466533,2071.284,19.43750121,6.016949315,1.06128E-05,79,0,1,7.064885575,0.561428765,173.0967,171.7716121,172.8339093
US548661AK38,LOW 6 ? 03/15/29,310741,120.131,378177,0.007454679,8/23/1999,3/15/2029,Consumer Discretionary,400000000,310741000,USD,US,1.722313011,13701,12.59963192,12.36834094,1.75071E-05,85,0,1,7.804580642,0.731226812,114.521,110.6857644,110.8597156
US72650RBB78,PAA 2.85 01/31/23,400000,93.495,378160,0.007454344,12/10/2012,1/31/2023,Energy,400000000,400000000,USD,US,5.359550562,11832,17.09890001,3.488235294,0.000426788,141,0,0,3.87218094,0.168283736,178.5367,167.236607,167.4665085
US64110DAF15,NTAP 3.3 09/29/24,400000,93.87,378157,0.007454285,9/29/2017,9/29/2024,Technology,400000000,400000000,USD,US,-1.931432974,-2507,10.54643432,21.33870968,8.65643E-05,84,0,1,5.266989915,0.30814143,154.2885,142.4648567,143.4262533
US189054AV17,CLX 3.1 10/01/27,400000,93.823,377738,0.007446026,9/28/2017,10/1/2027,Consumer Staples,400000000,400000000,USD,US,1.851309707,2403,16.63796489,15.31764706,1.26741E-06,48,0,1,7.676272456,0.656281369,103.1574,100.5770223,101.641208
US637417AK28,NNN 3 ? 10/15/27,400000,93.863,377669,0.007444665,9/14/2017,10/15/2027,Financials,400000000,400000000,USD,US,5.098586518,3173.334,19.17587412,4.685433832,4.07233E-07,92,0,1,7.585238774,0.644512933,145.7279,143.224009,144.2063266
US055450AH34,BHP 6.42 03/01/26,323350,114.938,377476,0.007440861,3/12/1996,3/1/2026,Materials,400000000,323350000,USD,AU,0.487604413,15994,6.78057494,21.42274052,1.10214E-05,70,1,1,5.898826549,0.408701646,110.906,112.3499576,112.5270592
US269246BQ61,ETFC 3.8 08/24/27,400000,93.209,377396,0.007439284,8/24/2017,8/24/2027,Financials,400000000,400000000,USD,US,1.763056625,3907,9.970659923,16.41860465,5.93461E-05,102,0,1,7.347403134,0.610679053,178.8984,176.712286,177.7020352
US01748NAD66,ALLE 3.2 10/01/24,400000,93.698,377316,0.007437707,10/2/2017,10/1/2024,Industrials,400000000,400000000,USD,US,2.052990897,1265.1,16.55587837,5.251655629,2.32942E-06,36,1,1,5.282750401,0.309035348,171.0948,159.4401262,160.2430157
US842400EV18,EIX 5 ? 04/01/35,350000,106.664,377293,0.007437254,3/26/2004,4/1/2035,Utilities,350000000,350000000,USD,US,2.921542255,15278,#N/A N/A,6.280135823,0.003191847,137,0,1,10.88853753,1.494117111,192.5126,209.7001728,208.1550444
US744448CN95,XEL 3.8 06/15/47,400000,92.434,377209,0.007435598,6/19/2017,6/15/2047,Utilities,400000000,400000000,USD,US,3.646923046,4957.97,#N/A N/A,7.594092154,0.002100731,128,0,1,16.83874267,3.835636148,111.0035,124.5302503,125.239126
US281020AJ68,EIX 2.95 03/15/23,400000,93.578,377164,0.007434711,3/9/2016,3/15/2023,Utilities,400000000,400000000,USD,US,3.340888486,16933,10.72164533,5.646322379,0.000864942,110,0,1,3.989043885,0.177731741,183.1031,172.5908209,172.7144227
US927804FV18,D 2.95 11/15/26,400000,94.044,377061,0.00743268,11/16/2016,11/15/2026,Utilities,400000000,400000000,USD,US,3.35726257,12019,#N/A N/A,8.228744939,0.0020868,127,0,1,7.073625421,0.552229771,89.3223,88.27881074,89.46413359
US880451AU37,KMI 7 ? 04/01/37,300000,124.1,376811,0.007427752,3/13/1997,4/1/2037,Energy,300000000,300000000,USD,US,5.324512756,37615,13.21270381,#N/A N/A,0.000187181,110,1,1,10.90059896,1.576873416,229.1195,245.5025389,244.5783945
